country,all,medicines,supplies,equipment,protective,year,type,order,Name-Original,Reporter,Code,Name,ISO-3A,iso3c,iso2c,name,region,adminregion,incomeLevel,lendingType,capitalCity,longitude,latitude
New Zealand,974510098.0022,159252896.44790003,231728314.1634,468875711.4907,114653175.9002,2019,export2019,,,,,New Zealand,NZL,NZL,NZ,New Zealand,East Asia & Pacific,,High income,Not classified,Wellington,174.776,-41.2865
New Zealand,1200430748.4268,400990204.1675,244911353.2282,193462002.0026,361067189.0285,2020,import2020,,,,,New Zealand,NZL,NZL,NZ,New Zealand,East Asia & Pacific,,High income,Not classified,Wellington,174.776,-41.2865
New Zealand,568337260.2981,66090906.34020001,140539588.8992,305480507.9641,56226257.0946,2020,export2020,,,,,New Zealand,NZL,NZL,NZ,New Zealand,East Asia & Pacific,,High income,Not classified,Wellington,174.776,-41.2865
New Zealand,1.875993640699523e-05,0.0,2.6610644257703082e-05,0.0,2.8727770177838573e-05,2019,tariff_rta,,,,,New Zealand,NZL,NZL,NZ,New Zealand,East Asia & Pacific,,High income,Not classified,Wellington,174.776,-41.2865
New Zealand,0.049,0.0,0.077,0.025,0.11699999999999999,2019,tariff_bound,95.0,New Zealand,554,554,New Zealand,NZL,NZL,NZ,New Zealand,East Asia & Pacific,,High income,Not classified,Wellington,174.776,-41.2865
New Zealand,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,95.0,New Zealand,554,554,New Zealand,NZL,NZL,NZ,New Zealand,East Asia & Pacific,,High income,Not classified,Wellington,174.776,-41.2865
Nicaragua,0.018000000000000002,0.0,0.031,0.001,0.076,2019,tariff_applied,,,,,Nicaragua,NIC,NIC,NI,Nicaragua,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Lower middle income,IDA,Managua,-86.2734,12.1475
Nicaragua,226230327.10000002,133801326.38000001,26595667.580000002,14966974.58,50866358.56,2019,import2019,,,,,Nicaragua,NIC,NIC,NI,Nicaragua,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Lower middle income,IDA,Managua,-86.2734,12.1475
Nicaragua,16996149.48,4618754.77,8766231.57,836922.87,2774240.27,2019,export2019,,,,,Nicaragua,NIC,NIC,NI,Nicaragua,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Lower middle income,IDA,Managua,-86.2734,12.1475
Nicaragua,0.0024966099699938564,0.0,0.006462777777777777,1.9252873563218393e-05,0.0019483016889488072,2019,tariff_rta,,,,,Nicaragua,NIC,NIC,NI,Nicaragua,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Lower middle income,IDA,Managua,-86.2734,12.1475
Nicaragua,0.39299999999999996,0.4,0.39399999999999996,0.384,0.4,2019,tariff_bound,96.0,Nicaragua,558,558,Nicaragua,NIC,NIC,NI,Nicaragua,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Lower middle income,IDA,Managua,-86.2734,12.1475
Nicaragua,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,96.0,Nicaragua,558,558,Nicaragua,NIC,NIC,NI,Nicaragua,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Lower middle income,IDA,Managua,-86.2734,12.1475
Niger,0.053,0.0,0.061,0.055999999999999994,0.188,2019,tariff_applied,,,,,Niger,NER,NER,NE,Niger,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Niamey,2.1073,13.514
Niger,0.5,0.5,0.552,0.465,0.392,2019,tariff_bound,97.0,Niger,562,562,Niger,NER,NER,NE,Niger,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Niamey,2.1073,13.514
Niger,0.95,1.0,0.935,1.0,0.75,2019,tariff_bcoverage,97.0,Niger,562,562,Niger,NER,NER,NE,Niger,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Niamey,2.1073,13.514
Nigeria,0.053,0.0,0.061,0.055999999999999994,0.188,2019,tariff_applied,,,,,Nigeria,NGA,NGA,NG,Nigeria,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Abuja,7.48906,9.05804
Nigeria,0.5529999999999999,,0.84,0.41,,2019,tariff_bound,98.0,Nigeria,566,566,Nigeria,NGA,NGA,NG,Nigeria,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Abuja,7.48906,9.05804
Nigeria,0.188,0.0,0.161,0.4,0.0,2019,tariff_bcoverage,98.0,Nigeria,566,566,Nigeria,NGA,NGA,NG,Nigeria,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Abuja,7.48906,9.05804
North Macedonia,0.013000000000000001,0.012,0.009000000000000001,0.002,0.069,2019,tariff_applied,,,,,North Macedonia,MKD,MKD,MK,North Macedonia,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Skopje,21.4361,42.0024
North Macedonia,481203458.8719,180399554.4861,40298967.0193,26412131.7751,234092805.5914,2019,import2019,,,,,North Macedonia,MKD,MKD,MK,North Macedonia,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Skopje,21.4361,42.0024
North Macedonia,127146141.1641,104206236.441,1403116.8996000001,13091883.1838,8444904.639700001,2019,export2019,,,,,North Macedonia,MKD,MKD,MK,North Macedonia,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Skopje,21.4361,42.0024
North Macedonia,242798926.8707,116965498.9428,20719166.626,14631170.7205,90483090.5814,2020,import2020,,,,,North Macedonia,MKD,MKD,MK,North Macedonia,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Skopje,21.4361,42.0024
North Macedonia,89770441.3207,60141468.2857,765397.2481,7247302.270099999,21616273.5168,2020,export2020,,,,,North Macedonia,MKD,MKD,MK,North Macedonia,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Skopje,21.4361,42.0024
North Macedonia,0.0006024096385542168,0.0,0.0019230769230769232,0.0,0.0,2019,tariff_rta,,,,,North Macedonia,MKD,MKD,MK,North Macedonia,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Skopje,21.4361,42.0024
North Macedonia,0.015,0.013000000000000001,0.012,0.002,0.075,2019,tariff_bound,99.0,North Macedonia,807,807,North Macedonia,MKD,MKD,MK,North Macedonia,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Skopje,21.4361,42.0024
North Macedonia,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,99.0,North Macedonia,807,807,North Macedonia,MKD,MKD,MK,North Macedonia,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Skopje,21.4361,42.0024
Norway,0.006,0.0,0.017,0.0,0.0,2019,tariff_applied,,,,,Norway,NOR,NOR,NO,Norway,Europe & Central Asia,,High income,Not classified,Oslo,10.7387,59.9138
Norway,4081608321.07748,1990595017.71073,632015802.693654,679796120.214547,779201380.458548,2019,import2019,,,,,Norway,NOR,NOR,NO,Norway,Europe & Central Asia,,High income,Not classified,Oslo,10.7387,59.9138
Norway,1316708314.52111,522276847.534696,394937084.14384204,273146775.384678,126347607.45789601,2019,export2019,,,,,Norway,NOR,NOR,NO,Norway,Europe & Central Asia,,High income,Not classified,Oslo,10.7387,59.9138
Norway,2185354353.76558,1059779900.804163,358129775.111844,339405207.37257403,428039470.476997,2020,import2020,,,,,Norway,NOR,NOR,NO,Norway,Europe & Central Asia,,High income,Not classified,Oslo,10.7387,59.9138
Norway,663404208.037818,274166199.287494,208523142.007723,120759943.442773,59954923.299828,2020,export2020,,,,,Norway,NOR,NOR,NO,Norway,Europe & Central Asia,,High income,Not classified,Oslo,10.7387,59.9138
Norway,0.0,0.0,0.0,0.0,0.0,2019,tariff_rta,,,,,Norway,NOR,NOR,NO,Norway,Europe & Central Asia,,High income,Not classified,Oslo,10.7387,59.9138
Norway,0.035,0.0,0.077,0.002,0.043,2019,tariff_bound,100.0,Norway,578,578,Norway,NOR,NOR,NO,Norway,Europe & Central Asia,,High income,Not classified,Oslo,10.7387,59.9138
Norway,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,100.0,Norway,578,578,Norway,NOR,NOR,NO,Norway,Europe & Central Asia,,High income,Not classified,Oslo,10.7387,59.9138
Oman,0.027000000000000003,0.0,0.03,0.046,0.05,2019,tariff_applied,,,,,Oman,OMN,OMN,OM,Oman,Middle East & North Africa,,High income,Not classified,Muscat,58.5874,23.6105
Oman,0.0,0.0,0.0,0.0,0.0,2019,tariff_rta,,,,,Oman,OMN,OMN,OM,Oman,Middle East & North Africa,,High income,Not classified,Muscat,58.5874,23.6105
Oman,0.055,0.0,0.062,0.073,0.083,2019,tariff_bound,101.0,Oman,512,512,Oman,OMN,OMN,OM,Oman,Middle East & North Africa,,High income,Not classified,Muscat,58.5874,23.6105
Oman,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,101.0,Oman,512,512,Oman,OMN,OMN,OM,Oman,Middle East & North Africa,,High income,Not classified,Muscat,58.5874,23.6105
Pakistan,0.1,0.109,0.134,0.036000000000000004,0.131,2019,tariff_applied,,,,,Pakistan,PAK,PAK,PK,Pakistan,South Asia,South Asia,Lower middle income,Blend,Islamabad,72.8,30.5167
Pakistan,1445944950.0,658676505.0,345879152.0,260737906.0,180651387.0,2019,import2019,,,,,Pakistan,PAK,PAK,PK,Pakistan,South Asia,South Asia,Lower middle income,Blend,Islamabad,72.8,30.5167
Pakistan,943724126.0,192495065.0,303253250.0,373704292.0,74271519.0,2019,export2019,,,,,Pakistan,PAK,PAK,PK,Pakistan,South Asia,South Asia,Lower middle income,Blend,Islamabad,72.8,30.5167
Pakistan,804242252.0,340963457.0,222059140.0,129921133.0,111298522.0,2020,import2020,,,,,Pakistan,PAK,PAK,PK,Pakistan,South Asia,South Asia,Lower middle income,Blend,Islamabad,72.8,30.5167
Pakistan,456973026.0,95583484.0,179935558.0,148935299.0,32518684.999999996,2020,export2020,,,,,Pakistan,PAK,PAK,PK,Pakistan,South Asia,South Asia,Lower middle income,Blend,Islamabad,72.8,30.5167
Pakistan,0.06256736596736596,0.06223958333333333,0.07479602396514162,0.022267206477732795,0.08613910445922641,2019,tariff_rta,,,,,Pakistan,PAK,PAK,PK,Pakistan,South Asia,South Asia,Lower middle income,Blend,Islamabad,72.8,30.5167
Pakistan,0.61,0.604,0.659,0.5660000000000001,0.579,2019,tariff_bound,102.0,Pakistan,586,586,Pakistan,PAK,PAK,PK,Pakistan,South Asia,South Asia,Lower middle income,Blend,Islamabad,72.8,30.5167
Pakistan,0.988,1.0,0.968,1.0,1.0,2019,tariff_bcoverage,102.0,Pakistan,586,586,Pakistan,PAK,PAK,PK,Pakistan,South Asia,South Asia,Lower middle income,Blend,Islamabad,72.8,30.5167
Panama,0.016,0.0,0.022000000000000002,0.013000000000000001,0.055,2019,tariff_applied,,,,,Panama,PAN,PAN,PA,Panama,Latin America & Caribbean ,,High income,IBRD,Panama City,-79.5188,8.99427
Panama,1004322270.0,652259944.0,128176313.99999999,105580683.0,118305329.0,2019,import2019,,,,,Panama,PAN,PAN,PA,Panama,Latin America & Caribbean ,,High income,IBRD,Panama City,-79.5188,8.99427
Panama,29422264.0,27010420.0,198270.0,0.0,2213574.0,2019,export2019,,,,,Panama,PAN,PAN,PA,Panama,Latin America & Caribbean ,,High income,IBRD,Panama City,-79.5188,8.99427
Panama,470836159.0,281438252.0,73110616.99999999,41779568.0,74507722.0,2020,import2020,,,,,Panama,PAN,PAN,PA,Panama,Latin America & Caribbean ,,High income,IBRD,Panama City,-79.5188,8.99427
Panama,14036187.0,12473244.0,115161.0,0.0,1447782.0,2020,export2020,,,,,Panama,PAN,PAN,PA,Panama,Latin America & Caribbean ,,High income,IBRD,Panama City,-79.5188,8.99427
Panama,0.006789216154204303,0.0003333333333333333,0.007045039682539682,0.0053649184149184145,0.01077486201599661,2019,tariff_rta,,,,,Panama,PAN,PAN,PA,Panama,Latin America & Caribbean ,,High income,IBRD,Panama City,-79.5188,8.99427
Panama,0.127,0.0,0.10400000000000001,0.22399999999999998,0.17,2019,tariff_bound,104.0,Panama,591,591,Panama,PAN,PAN,PA,Panama,Latin America & Caribbean ,,High income,IBRD,Panama City,-79.5188,8.99427
Panama,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,104.0,Panama,591,591,Panama,PAN,PAN,PA,Panama,Latin America & Caribbean ,,High income,IBRD,Panama City,-79.5188,8.99427
Papua New Guinea,0.008,0.0,0.005,0.0,0.068,2019,tariff_applied,,,,,Papua New Guinea,PNG,PNG,PG,Papua New Guinea,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,Blend,Port Moresby,147.194,-9.47357
Papua New Guinea,0.20800000000000002,0.11,0.252,0.174,0.341,2019,tariff_bound,105.0,Papua New Guinea,598,598,Papua New Guinea,PNG,PNG,PG,Papua New Guinea,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,Blend,Port Moresby,147.194,-9.47357
Papua New Guinea,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,105.0,Papua New Guinea,598,598,Papua New Guinea,PNG,PNG,PG,Papua New Guinea,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,Blend,Port Moresby,147.194,-9.47357
Paraguay,0.07400000000000001,0.075,0.1,0.023,0.13,2019,tariff_applied,,,,,Paraguay,PRY,PRY,PY,Paraguay,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Asuncion,-57.6362,-25.3005
Paraguay,453841520.0,220523342.0,98019202.0,38824391.0,96474585.0,2019,import2019,,,,,Paraguay,PRY,PRY,PY,Paraguay,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Asuncion,-57.6362,-25.3005
Paraguay,136810346.0,38870482.0,87095842.0,665915.0,10178107.0,2019,export2019,,,,,Paraguay,PRY,PRY,PY,Paraguay,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Asuncion,-57.6362,-25.3005
Paraguay,252867703.0,118630255.0,48168663.0,30076897.0,55991888.0,2020,import2020,,,,,Paraguay,PRY,PRY,PY,Paraguay,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Asuncion,-57.6362,-25.3005
Paraguay,69951226.99999999,18771558.0,42454421.0,571831.0,8153417.000000001,2020,export2020,,,,,Paraguay,PRY,PRY,PY,Paraguay,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Asuncion,-57.6362,-25.3005
Paraguay,0.06627363211092346,0.07076478787878787,0.0826053382891618,0.018295000000000002,0.07666666666666666,2019,tariff_rta,,,,,Paraguay,PRY,PRY,PY,Paraguay,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Asuncion,-57.6362,-25.3005
Paraguay,0.275,0.16399999999999998,0.32899999999999996,0.256,0.35,2019,tariff_bound,106.0,Paraguay,600,600,Paraguay,PRY,PRY,PY,Paraguay,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Asuncion,-57.6362,-25.3005
Paraguay,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,106.0,Paraguay,600,600,Paraguay,PRY,PRY,PY,Paraguay,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Asuncion,-57.6362,-25.3005
Peru,0.021,0.027000000000000003,0.023,0.004,0.052000000000000005,2019,tariff_applied,,,,,Peru,PER,PER,PE,Peru,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Lima,-77.0465,-12.0931
Peru,1910115425.623,797605979.0699999,357940422.704,278106726.23,476462297.619,2019,import2019,,,,,Peru,PER,PER,PE,Peru,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Lima,-77.0465,-12.0931
Peru,214513074.634,46868748.132,118924160.32200001,7102920.71,41617245.47,2019,export2019,,,,,Peru,PER,PER,PE,Peru,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Lima,-77.0465,-12.0931
Peru,1417822695.801,454391763.758,249259366.731,180824582.754,533346982.558,2020,import2020,,,,,Peru,PER,PER,PE,Peru,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Lima,-77.0465,-12.0931
Peru,97762822.581,22812312.211,42037470.448,3540521.804,29372518.117999997,2020,export2020,,,,,Peru,PER,PER,PE,Peru,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Lima,-77.0465,-12.0931
Peru,0.0019661491954908986,0.0031096491228070166,0.0019671457042349065,4.124579124579125e-05,0.0021022153684889535,2019,tariff_rta,,,,,Peru,PER,PER,PE,Peru,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Lima,-77.0465,-12.0931
Peru,0.29600000000000004,0.3,0.3,0.28800000000000003,0.3,2019,tariff_bound,107.0,Peru,604,604,Peru,PER,PER,PE,Peru,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Lima,-77.0465,-12.0931
Peru,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,107.0,Peru,604,604,Peru,PER,PER,PE,Peru,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Lima,-77.0465,-12.0931
Philippines,0.025,0.022000000000000002,0.034,0.004,0.071,2019,tariff_applied,,,,,Philippines,PHL,PHL,PH,Philippines,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Manila,121.035,14.5515
Philippines,3160793834.0,1539511663.0,591264336.0,337049772.0,692968063.0,2019,import2019,,,,,Philippines,PHL,PHL,PH,Philippines,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Manila,121.035,14.5515
Philippines,475177100.0,36238793.0,178533907.0,70935734.0,189468666.0,2019,export2019,,,,,Philippines,PHL,PHL,PH,Philippines,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Manila,121.035,14.5515
Philippines,1485334804.0,746080202.0,268069148.99999997,150490352.0,320695101.0,2020,import2020,,,,,Philippines,PHL,PHL,PH,Philippines,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Manila,121.035,14.5515
Philippines,256381711.0,14132046.0,78516983.00000001,43769811.0,119962871.0,2020,export2020,,,,,Philippines,PHL,PHL,PH,Philippines,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Manila,121.035,14.5515
Philippines,0.003825268817204301,0.00017857142857142857,0.0025915032679738564,0.0,0.012939393939393938,2019,tariff_rta,,,,,Philippines,PHL,PHL,PH,Philippines,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Manila,121.035,14.5515
Philippines,0.185,0.19,0.192,0.15,0.331,2019,tariff_bound,108.0,Philippines,608,608,Philippines,PHL,PHL,PH,Philippines,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Manila,121.035,14.5515
Philippines,0.76,0.552,0.703,1.0,0.625,2019,tariff_bcoverage,108.0,Philippines,608,608,Philippines,PHL,PHL,PH,Philippines,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Manila,121.035,14.5515
Qatar,0.027000000000000003,0.0,0.03,0.046,0.05,2019,tariff_applied,,,,,Qatar,QAT,QAT,QA,Qatar,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948
Qatar,570512419.744269,282146720.921413,75626155.608375,79556413.041986,133183130.172495,2019,import2019,,,,,Qatar,QAT,QAT,QA,Qatar,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948
Qatar,60855.135561,0.0,0.0,0.0,60855.135561,2019,export2019,,,,,Qatar,QAT,QAT,QA,Qatar,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948
Qatar,841601930.694603,329212357.843586,160699271.264581,108594016.853065,243096284.733371,2020,import2020,,,,,Qatar,QAT,QAT,QA,Qatar,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948
Qatar,385266.625205,0.0,27256.924445,0.0,358009.70076,2020,export2020,,,,,Qatar,QAT,QAT,QA,Qatar,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948
Qatar,0.099,0.0,0.092,0.15,0.16899999999999998,2019,tariff_bound,109.0,Qatar,634,634,Qatar,QAT,QAT,QA,Qatar,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948
Qatar,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,109.0,Qatar,634,634,Qatar,QAT,QAT,QA,Qatar,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948
Russian Federation,0.032,0.023,0.048,0.018000000000000002,0.047,2019,tariff_applied,,,,,Russian Federation,RUS,RUS,RU,Russian Federation,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Moscow,37.6176,55.7558
Russian Federation,20004637376.14,12378359457.95,2644699540.66,2616866346.82,2364712030.71,2019,import2019,,,,,Russian Federation,RUS,RUS,RU,Russian Federation,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Moscow,37.6176,55.7558
Russian Federation,1639986843.6,658870088.76,274507943.23,155640579.1,550968232.51,2019,export2019,,,,,Russian Federation,RUS,RUS,RU,Russian Federation,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Moscow,37.6176,55.7558
Russian Federation,8955374378.67,4490722103.910001,1310263709.29,1509082799.67,1645305765.8,2020,import2020,,,,,Russian Federation,RUS,RUS,RU,Russian Federation,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Moscow,37.6176,55.7558
Russian Federation,871294619.41,353781663.27000004,146341683.14,70873774.88999999,300297498.11,2020,export2020,,,,,Russian Federation,RUS,RUS,RU,Russian Federation,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Moscow,37.6176,55.7558
Russian Federation,0.007629675468600794,0.008255952380952381,0.017990196078431372,0.00025510204081632655,0.002514024390243914,2019,tariff_rta,,,,,Russian Federation,RUS,RUS,RU,Russian Federation,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Moscow,37.6176,55.7558
Russian Federation,0.065,0.037000000000000005,0.099,0.043,0.055,2019,tariff_bound,110.0,Russian Federation,643,643,Russian Federation,RUS,RUS,RU,Russian Federation,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Moscow,37.6176,55.7558
Russian Federation,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,110.0,Russian Federation,643,643,Russian Federation,RUS,RUS,RU,Russian Federation,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Moscow,37.6176,55.7558
Rwanda,0.024,0.0,0.027999999999999997,0.009000000000000001,0.138,2019,tariff_applied,,,,,Rwanda,RWA,RWA,RW,Rwanda,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Kigali,30.0587,-1.95325
Rwanda,0.9620000000000001,1.0,0.9490000000000001,1.0,0.8190000000000001,2019,tariff_bound,111.0,Rwanda,646,646,Rwanda,RWA,RWA,RW,Rwanda,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Kigali,30.0587,-1.95325
Rwanda,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,111.0,Rwanda,646,646,Rwanda,RWA,RWA,RW,Rwanda,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Kigali,30.0587,-1.95325
Saint Kitts and Nevis,0.083,0.016,0.091,0.084,0.183,2019,tariff_applied,,,,,Saint Kitts and Nevis,KNA,KNA,KN,St. Kitts and Nevis,Latin America & Caribbean ,,High income,IBRD,Basseterre,-62.7309,17.3
Saint Kitts and Nevis,0.03518518518518519,0.010434782608695651,0.023055555555555555,0.008076923076923077,0.11962962962962964,2019,tariff_rta,,,,,Saint Kitts and Nevis,KNA,KNA,KN,St. Kitts and Nevis,Latin America & Caribbean ,,High income,IBRD,Basseterre,-62.7309,17.3
Saint Kitts and Nevis,0.7070000000000001,0.7,0.7170000000000001,0.7,0.7,2019,tariff_bound,112.0,Saint Kitts and Nevis,659,659,Saint Kitts and Nevis,KNA,KNA,KN,St. Kitts and Nevis,Latin America & Caribbean ,,High income,IBRD,Basseterre,-62.7309,17.3
Saint Kitts and Nevis,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,112.0,Saint Kitts and Nevis,659,659,Saint Kitts and Nevis,KNA,KNA,KN,St. Kitts and Nevis,Latin America & Caribbean ,,High income,IBRD,Basseterre,-62.7309,17.3
Saint Lucia,0.063,0.038,0.042,0.07200000000000001,0.17,2019,tariff_applied,,,,,Saint Lucia,LCA,LCA,LC,St. Lucia,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,Blend,Castries,-60.9832,14.0
Saint Lucia,0.04448529411764705,0.011521739130434782,0.03864864864864865,0.008076923076923077,0.1437037037037037,2019,tariff_rta,,,,,Saint Lucia,LCA,LCA,LC,St. Lucia,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,Blend,Castries,-60.9832,14.0
Saint Lucia,0.521,0.5,0.532,0.5,0.581,2019,tariff_bound,113.0,Saint Lucia,662,662,Saint Lucia,LCA,LCA,LC,St. Lucia,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,Blend,Castries,-60.9832,14.0
Saint Lucia,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,113.0,Saint Lucia,662,662,Saint Lucia,LCA,LCA,LC,St. Lucia,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,Blend,Castries,-60.9832,14.0
Saint Vincent and the Grenadines,0.073,0.036000000000000004,0.055999999999999994,0.086,0.177,2019,tariff_applied,,,,,Saint Vincent and the Grenadines,VCT,VCT,VC,St. Vincent and the Grenadines,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,Blend,Kingstown,-61.2653,13.2035
Saint Vincent and the Grenadines,0.04007352941176471,0.011521739130434782,0.027837837837837838,0.008076923076923077,0.1362962962962963,2019,tariff_rta,,,,,Saint Vincent and the Grenadines,VCT,VCT,VC,St. Vincent and the Grenadines,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,Blend,Kingstown,-61.2653,13.2035
Saint Vincent and the Grenadines,0.521,0.5,0.532,0.5,0.581,2019,tariff_bound,114.0,Saint Vincent and the Grenadines,670,670,Saint Vincent and the Grenadines,VCT,VCT,VC,St. Vincent and the Grenadines,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,Blend,Kingstown,-61.2653,13.2035
Saint Vincent and the Grenadines,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,114.0,Saint Vincent and the Grenadines,670,670,Saint Vincent and the Grenadines,VCT,VCT,VC,St. Vincent and the Grenadines,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,Blend,Kingstown,-61.2653,13.2035
Samoa,0.061,0.0,0.066,0.08,0.10300000000000001,2019,tariff_applied,,,,,Samoa,WSM,WSM,WS,Samoa,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IDA,Apia,-171.752,-13.8314
Samoa,0.158,0.109,0.162,0.174,0.191,2019,tariff_bound,115.0,Samoa,882,882,Samoa,WSM,WSM,WS,Samoa,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IDA,Apia,-171.752,-13.8314
